title,id
Lonesome Pine Airport,8567838
Birsa Munda Airport,8568340
Triangle North Executive Airport,8570283
Lumberton Municipal Airport,8570380
Khmelnytskyi Ruzhichnaya Airport,8571317
Westfield Airport West,8574543
Samara Kryazh Airport,8579799
Sant Egidio Airport,8584354
Anglesey Airport,8586104
Fairport Harbor Breakwall Lighthouse,8589118
"St George's Interdenominational Chapel, Heathrow Airport",8591554
Dr. Babasaheb Ambedkar International Airport,8592005
Laurinburg–Maxton Airport,8592251
Anglesey airport,8592737
Jorge Newbery Domestic Airport,8598903
Del Caribe International Airport,8598930
Mogadishu Airport,8603299
Tampere airport,8603648
Raja Bhoj Airport,8604635
International Airport Camilo Daza,8604799
General Pedro J. Méndez National Airport,8607800
Mashad international airport,8607986
"Geilo Airport, Dagali",8609650
Rockingham-Hamlet Airport,8613170
Dare County Regional Airport,8613874
Mid-Carolina Regional Airport,8614107
Wilkes County Airport,8614171
List of airports in Panama,8616859
Nagpur Airport,8619400
Agatti Airport,8619897
Charles De Gaulle Airport,8623425
Millville Executive Airport,8623930
Tiruchirappalli International Airport,8628134
Madurai Airport,8628287
Airport High School (South Carolina),8631846
Sky Manor Airport,8632453
Hanimaadhoo International Airport,8640603
Kadhdhoo Airport,8640620
Wikipedia:Articles for deletion/Uk airport parking,8641229
Category:Airports in the Region of Murcia,8642076
"Airport Link, Australia",8643677
Borg al Arab Airport,8643932
King Shaka International Airport,8646304
Skyhaven Airport (Missouri),8646397
Airport and Airway Trust Fund,8648299
Meadowlark Airport,8648742
Mazar-i-Sharif International Airport,8648913
Mazari Sharif airport,8648994
Ophira Int'l Airport,8649827
Category:Airports in Africa,8650751
Category:Airports in North America,8651185
Jalalabad Airport,8652455
Mazar Airport,8652575
Andalusia Opp Airport (Alabama),8654714
St. Mary's County Airport,8659868
InterAirports,8660564
Zumbi dos Palmares International Airport,8661216
Nsimalen International Airport,8662213
Category:Airports in Oceania,8665474
Template:Texas-airport-stub,8667183
Calaveras County Airport,8667322
Chernihiv Airport,8668785
Khmel'nyts'kyy Airport,8668989
Alexander the Great Airport,8669132
Skopje Alexander the Great Airport,8669156
Elizabethtown Airport,8669816
Addington Field Airport,8669830
"Airport & East Hills railway line, Sydney",8670239
2006 Madrid–Barajas Airport bombing,8670865
St. Paul Airport (Macedonia),8671005
Skopje Airport Alexander the Great,8671006
McClellan Palomar Airport,8671381
Saint Paul Airport,8671575
Ryan Field Airport,8672472
Rajkot airport,8675711
File:Munich airport flightboard-2.jpg,8677396
File:Munich airport tower1.jpg,8677779
Adin Airport,8678887
Agua Caliente Airport,8678945
Niagara Falls Municipal Airport,8683704
Changi Airport Skytrain,8684792
Kavala International Airport,8687874
Dr. Ambedkar International Airport,8688783
Multi-modal International Cargo Hub and Airport at Nagpur,8689035
Civil airport,8698400
Coimbatore International Airport,8699441
Fayzabad Airport,8702667
Withybush Airport,8705628
Cape May Airport,8706546
Anchorage Airport,8714668
List of eponyms of airports,8716694
Lebel-Sur-Quévillon Airport,8717309
Kingscote Airport,8717527
Kavala Alexander the Great Airport,8720766
"International Airport ""Alexander the Great""",8720880
International Airport Alexander the Great,8722694
Ulaangom Airport,8723278
Airport Crash Tender,8726401
Halim Perdanakusuma International Airport,8730766
Goiânia International Airport,8734296
Ormond Beach Municipal Airport,8735435
Castres–Mazamet Airport,8737769
Castres Airport,8737992
Mazamet Airport,8738000
Castres Mazamet Airport,8738008
Grenoble Saint-Geoirs Airport,8739726
Hyères Le Palyvestre Airport,8739976
Llabanère Airport,8740717
L.A./Ontario International Airport,8741244
L.A./Ontario Airport,8741256
Alabama International Airport Authority,8747830
Brownsville Airport,8749372
Airport catchment area,8750295
Swakopmund Airport,8751505
Corryong Airport,8751558
Kenya Airports Authority,8751868
Sultan Iskandar Muda International Airport,8754501
Sultan Mahmud Badaruddin II International Airport,8754737
Category:Airport-related lists,8756582
Lansing Municipal Airport,8759424
Ludhiana Airport,8759649
Airport Alexander the Great,8761086
Howard Beach-JFK Airport (IND Rockaway Line),8766012
Sutphin Boulevard/Archer Avenue-JFK Airport (Archer Avenue Line),8766025
Dinsmore Airport,8766462
Kern County Airport,8767323
Poso Airport,8767361
Elk Hills-Buttonwillow Airport,8767383
Wasco-Kern County Airport,8767399
Taft-Kern County Airport,8767426
Shafter Airport,8767520
Victorville Airport,8772196
Alexander the Great International Airport,8776090
List of airports in South Korea,8776732
List of airports in Bhutan,8779211
2006 O'Hare International Airport UFO sighting,8790044
Auburn Opelika Airport,8791903
Robert G. Pitts Airport,8791959
Elizabeth City Regional Airport,8792257
Elizabeth City-Pasquotank County Regional Airport,8792690
List of airports in Denmark,8793669
Geçitkale airport,8795295
Bergerac - Roumanière Airport,8797431
Biarritz-Bayonne - Anglet Airport,8797515
La Teste-de-Buch Airport,8797850
Arcachon La Teste-de-Buch Airport,8797892
Rodez Marcillac Airport,8798138
Bourg Ceyzeriat Airport,8798205
Montbeugny Airport,8798240
Moulins Montbeugny Airport,8798248
Champforgeuil Airport,8798413
Chalon Champforgeuil Airport,8798423
Grenoble - Saint-Geoirs Airport,8798687
Montpellier-Méditerranée Airport,8799018
Poretta Airport,8799811
Bastia Poretta Airport,8799868
St. Gatien Airport,8800272
Deauville Saint-Gatien Airport,8800315
Tarare Airport,8800518
Villefranche Tarare Airport,8800559
Toulouse-Lasbordes Airport,8801549
Rafīq Harīrī International Airport,8802019
List of airports in Martinique,8802104
Template:Airports in Malaysia,8802177
List of airports in French Guiana,8802386
List of airports in French Polynesia,8802694
List of airports in Réunion,8802800
List of airports in Mayotte,8802814
List of airports in Wallis and Futuna,8802913
List of airports in New Caledonia,8803001
Miri Airport,8804193
England airports,8804386
Ainsworth Regional Airport,8804898
List of airports in Norfolk Island,8805168
List of airports in Christmas Island,8805173
List of airports in the Cocos (Keeling) Islands,8805176
Harvard State Airport,8805379
Scribner State Airport,8805640
List of airports in the Cook Islands,8805775
List of airports in Fiji,8808272
List of airports in Tonga,8808382
Georgetown-Scott County Airport,8809673
Sutphin Boulevard/Archer Avenue–JFK Airport (Archer Avenue Line),8810302
Buenos Aires International Airport,8813942
Usak Airport,8817761
Uṣak Airport,8817793
Žilina Airport,8820211
List of airports in Austria,8820919
Nice Airport,8821671
Template:Airports in Cuba,8836801
Moroccan Airports Authority,8838239
Mifflin County Airport,8845581
Batticaloa International Airport,8850397
Ampara Airport,8850461
Jaffna International Airport,8850503
Katukurunda Airport,8850560
Wirawila Airport,8850673
Wikipedia:Articles for deletion/Changi Airport Skytrain,8853362
List of airports in El Salvador,8853462
La Managua Airport,8854928
List of airports in Honduras,8855221
List of airports in Nicaragua,8856722
Fulton Airport,8863010
Category:Changi Airport,8863194
Ixtapa airport,8865116
Zihuatanejo airport,8865142
Jacksonville airport,8865428
Kansas City airport,8865812
Kotzebue airport,8866197
Los Mochis Airport,8866717
Louisville Airport,8866734
Mazatlan Airport,8866862
Medford airport,8867062
Merced airport,8867086
Merida airport,8867098
Mexicali airport,8867240
Puebla airport,8867657
Perry–Warsaw Airport,8869541
Piseco Airport,8869583
Stormville Airport,8869634
AAC (airport),8874251
Piešťany Airport,8874593
Airport Helgeland,8876397
Ruston Regional Airport,8877872
ACC (airport),8878339
Hoolehua Airport,8879277
Caye Caulker Airport,8882916
Caye Chapel Airport,8883152
Corozal Airport,8883201
Dangriga Airport,8883331
Placencia Airport,8883475
Punta Gorda Airport (Belize),8883550
John Greif II Airport,8883580
Tirana International Airport,8884880
Surabaya Airport,8885289
Transilvania Airport,8890171
Miami Airport,8892201
Sir Barry Bowen Municipal Airport,8896163
Big Creek Airport (Belize),8896797
Sarteneja Airport,8896930
Barra del Colorado Airport,8897677
Tortuguero Airport,8897908
Golfito Airport,8898175
Coto 47 Airport,8898334
Toronto city center airport,8898405
Palmar Sur Airport,8898558
Puerto Jiménez Airport,8898694
Punta Islita Airport,8898992
Tambor Airport,8899075
Carrillo Airport,8899214
Samara Airport,8899218
Playa Carrillo Airport,8899223
Nosara Airport,8899338
Tamarindo Airport,8899452
Bahía Drake Airport,8899525
Waspam Airport,8900032
Siuna Airport,8900104
San Pedro Airport (Nicaragua),8900145
Puerto Cabezas Airport,8900208
Rosita Airport,8900242
Bluefields Airport,8900292
Corn Island Airport,8900364
Diefenbaker Airport,8911177
Lake Placid Airport,8914751
List of airports in Belarus,8916100
Belarus airports,8916178
Airports in Belarus,8916182
Kemi-Tornio Airport,8916229
List of airports in Armenia,8916304
List of airports in Azerbaijan,8916407
List of airports in Kazakhstan,8916779
Waterloo International Airport,8917400
Tawau International Airport,8919358
Navi Mumbai International Airport,8922610
Wikipedia:Peer review/Miami International Airport/archive1,8924734
Alexander The Great Airport,8926318
Alexander the Great Airport (Macedonia),8928595
St. Paul Airport,8930124
List of airports in the U.S. Virgin Islands,8933159
Alexander the Great Airport (Kavala),8933236
Ballina/Byron Gateway Airport,8933659
Terrance B Lettsome International Airport,8934677
Buriram Airport,8935429
Canefield Airport,8936256
Guilin Liangjiang International Airport,8936727
Newark Liberty International Airport (disambiguation),8937411
Krabi International Airport,8937512
Maben Airport,8938202
Selaparang Airport,8938204
Prattsville Airport,8938509
Campbell Airport,8940897
Sierra Sky Park Airport,8941164
Category:Airport infrastructure,8942753
Lismore Airport,8942783
Lord Howe Island Airport,8943287
International Airport Skopje,8944442
Skopje Airport: Alexander the Great,8944477
"Skopje Airport International ""Alexander the Great""",8944518
"Skopje International Airport ""Alexander the Great""",8944607
"Skopje Airport ""Alexander the Great""",8944843
List of airports in Suriname,8945458
Alexander the Great Airport (Skopje),8945562
Wakulla County Airport,8947195
Wikipedia:Articles for deletion/World's busiest airports by international passenger traffic,8949439
Wikipedia:Translation/Munich-Riem airport,8954208
Wikipedia:Version 1.0 Editorial Team/Airport articles by quality/13,8964529
Mercer County Airport,8968251
Mercer County Airport (New Jersey),8968261
Mercer County Regional Airport,8968609
Berlin International Airport in Tegel Otto Lilienthal,8970214
List of airports in Northwest Territories,8971331
Sihanouk International Airport,8982591
Sihanoukville Airport,8982614
Akron Fulton Airport,8983778
North Peace Airport,8993297
Myachkovo airport,8996305
Ülenurme Airport,9000359
Ulenurme Airport,9000365
Kuching Airport,9000878
Kuching airport,9000886
1999 T. F. Green Airport runway incursion,9002810
Marsa Alam Airport,9002935
List of airports in Mongolia,9004150
Munich-Riem Airport,9005165
Kavala Airport Alexander the Great,9006430
"Airport ""Alexander the Great""",9006508
Alexander the Great Airport (Greece),9006603
International Airport Megas Alexandros,9006712
Airport Megas Alexandros,9006724
"Kavala Airport ""Alexander the Great""",9006765
Kokkola-Pietarsaari Airport,9017204
Vaasa Airport,9017251
CEB (airport),9021950
Bombay airport,9026018
List of airports in Luxembourg,9029671
List of airports in Malta,9029940
List of airports in Moldova,9030312
Zaporizhzhia International Airport,9031415
Captain Rogelio Castillo Airport,9031557
Wikipedia:Peer review/Ben Gurion International Airport/archive1,9033895
Category:Airports by continent,9033976
Airport infrastructure,9034041
Granada Airport,9036169
München-Riem airport,9036207
Riem airport,9036348
Khovd Airport,9037016
Mörön Airport,9038151
Bulgan Airport,9038592
CID (airport),9040290
Grodno Airport,9050457
Vagar airport,9052564
Gander Airport,9058811
Dalanzadgad Airport,9058840
General Leobardo C. Ruiz International Airport (disambiguation),9059472
New Garden Airport,9059586
Jesse Viertel Memorial Airport,9061853
"Boonville, mo airport",9065857
Osmani International Airport - Sylhet,9066219
Jan Mayen Airport,9067249
Gladstone Airport,9067761
Querétaro Intercontinental Airport,9067930
List of airports in Algeria,9068697
Hyampom Airport,9075178
Egilsstadir Airport,9076038
Egilsstaðir Airport,9076041
Vestmannaeyjar Airport,9076601
Wikipedia:Articles for deletion/Airport Helgeland,9076827
Jumbolair Airport,9079455
Tucson Airport,9079780
Airport Loop,9080722
List of airports in Angola,9083756
List of airports in Benin,9084273
List of airports in Burkina Faso,9084614
List of airports in Burundi,9084790
Ayodhya Airport,9084839
List of airports in Eswatini,9085247
List of airports in Equatorial Guinea,9085303
List of airports in Mauritius,9085347
List of airports in the Comoros,9085438
List of airports in São Tomé and Príncipe,9085488
List of airports in Seychelles,9085514
List of airports in Malawi,9085738
List of airports in Zimbabwe,9085878
List of airports in Lesotho,9086112
List of airports in Zambia,9086273
Santiago Mariño Caribbean International Airport,9087937
Bayankhongor Airport,9089809
Mandalgovi Airport,9090100
Donoi Airport,9090854
Glasgow Prestwick International Airport railway station,9096315
Template:Airports in Scotland,9099337
Sharm El Sheikh International Airport,9104398
Gabrielli Airport,9104481
List of airports in South Africa,9104629
List of airports in the Republic of the Congo,9104812
List of airports in the Central African Republic,9105063
List of airports in the British Indian Ocean Territory,9105110
"List of airports in Saint Helena, Ascension and Tristan da Cunha",9105229
Le Havre – Octeville Airport,9108775
Eagle County Airport,9110189
Uzhhorod International Airport,9111724
Uzhhorod Airport,9112338
Wellington Municipal Airport,9113610
List of airports in Cameroon,9118360
List of airports in Madagascar,9119877
Columbia Airport,9119944
List of airports in Gabon,9120334
Wiscasset Airport,9120346
List of airports in Mozambique,9120738
List of airports in Chad,9121059
List of airports in Namibia,9121541
List of airports in the Democratic Republic of the Congo,9122611
Khon Kaen Airport,9123242
Lampang Airport,9123334
Greeley–Weld County Airport,9125160
List of airports in Ethiopia,9134102
List of airports in Somalia,9134496
Tullahoma Regional Airport,9134576
List of airports in Djibouti,9134652
List of airports in Egypt,9135248
List of airports in Eritrea,9135322
List of airports in Libya,9135558
List of airports in Kenya,9136358
Coles County Memorial Airport,9136369
List of airports in Rwanda,9136564
Boulder Municipal Airport,9137128
List of airports in Sudan,9137428
List of airports in Tanzania,9138312
List of airports in Uganda,9138438
List of airports in Togo,9138552
List of airports in Tunisia,9138798
List of airports in Niger,9138934
List of airports in Ivory Coast,9139235
List of airports in Ghana,9139542
List of airports in the Gambia,9139591
List of airports in Mali,9139733
Fitchburg Airport,9139766
List of airports in Sierra Leone,9139822
List of airports in Guinea-Bissau,9139934
List of airports in Liberia,9139984
List of airports in Morocco,9140138
List of airports in Western Sahara,9140160
List of airports in Senegal,9140283
List of airports in Mauritania,9140394
List of airports in Guinea,9140499
List of airports in Somaliland,9140533
Intercontinental Airport,9141075
Los Angeles Airport,9142327
Hannover airport,9143008
Regina Airport Authority,9146470
Category:Airports in Cornwall,9149295
Ozark Regional Airport,9149303
Fall River Municipal Airport,9149414
Houlton International Airport,9149490
Laurel Airport,9155266
Chapeco Airport,9155409
List of airports in Iraq,9157275
List of airports in Syria,9157473
List of airports in Qatar,9157621
List of airports in Jordan,9157909
List of airports in Kuwait,9158055
List of airports in Lebanon,9158166
List of airports in the United Arab Emirates,9158461
List of airports in Oman,9158718
List of airports in Yemen,9158916
List of airports in Taiwan,9159141
List of airports in Kyrgyzstan,9159274
List of airports in Turkmenistan,9159381
List of airports in Tajikistan,9159562
List of airports in Uzbekistan,9159789
List of airports in Sri Lanka,9159927
List of airports in Cambodia,9160037
List of airports in Laos,9160256
List of airports in Nepal,9160740
List of airports in Myanmar,9161291
List of airports in Brunei,9161408
List of airports in East Timor,9161478
List of airports in the State of Palestine,9161697
List of airports in Kiribati,9161934
List of airports in Tuvalu,9162098
List of airports in Niue,9162123
List of airports in Samoa,9162172
List of airports in Vanuatu,9162475
List of airports in Solomon Islands,9162806
List of airports in Nauru,9163126
List of airports in Papua New Guinea,9163464
List of airports in the Federated States of Micronesia,9163535
List of airports in Palau,9163572
List of airports in the Marshall Islands,9163603
Udon Thani Airport,9163711
Airport of Entry,9163835
List of airports in Paraguay,9163849
List of airports in Guyana,9164004
List of airports in the Falkland Islands,9164042
List of airports in Aruba,9164097
List of airports in Anguilla,9164129
List of airports in Barbados,9164151
List of airports in Bermuda,9164173
List of airports in the British Virgin Islands,9164261
List of airports in Montserrat,9164316
List of airports in Trinidad and Tobago,9164370
List of airports in Saint Vincent and the Grenadines,9164493
Wikipedia:Featured picture candidates/delist/Airport traffic pattern,9170599
List of airports in Jersey,9170730
Machias Valley Airport,9171283
Millinocket Municipal Airport,9171403
Concord Municipal Airport,9171527
Celaya airport,9176913
List of airports in Saint Kitts and Nevis,9179101
List of airports in Saint Lucia,9179186
List of airports in the Cayman Islands,9179451
List of airports in Chile,9180552
List of airports in Colombia,9182043
List of airports in Ecuador,9182403
List of airports in Uruguay,9182704
List of airports in Venezuela,9183248
Boudghene Ben Ali Lotfi Airport,9183624
Biskra Airport,9183653
Bordj Badji Mokhtar Airport,9183674
Djanet Inedbirene Airport,9183698
Tiska Airport,9183704
Tsletsi Airport,9183718
El Golea Airport,9183737
Guemar Airport,9183760
Takhamalt Airport,9183776
In Salah Airport,9183789
Cheikh Larbi Tébessa Airport,9183817
Abdelhafid Boussouf Bou Chekif Airport,9183832
Commandant Ferradj Airport,9183858
Timimoun Airport,9183871
Sidi Mahdi Airport,9183884
Hassi R'Mel Airport,9183924
Trat Airport,9185502
Manchester to Crewe Line (Manchester Airport Spur),9193219
Bou Saada Airport,9195041
Blida Airport,9195122
Twitchell Airport,9195533
Nova Lisbo Airport,9195702
Ondjiva Pereira Airport,9195910
Malanje Airport,9195990
Menongue Airport,9196068
Kapanda Airport,9196128
Welwitschia Mirabilis Airport,9196174
Catumbela Airport,9196240
Negage Airport,9196314
Mbanza Congo Airport,9196378
Cabinda Airport,9196416
Lubango Airport,9196488
Dundo Airport,9196532
Soyo Airport,9196682
Phillip Gaonwe Matante International Airport,9197650
Maun Airport,9197781
Kasane Airport,9197848
Selebi-Phikwe Airport,9197974
Jwaneng Airport,9198268
Ghanzi Airport,9198542
Orapa Airport,9198607
Shakawe Airport,9198701
Bobo Dioulasso Airport,9199441
Kitchener/Waterloo Regional Airport,9199735
Ngaoundéré Airport,9200387
Garoua International Airport,9200458
Maroua Salak Airport,9200479
Abéché Airport,9201916
Moundou Airport,9201929
Sarh Airport,9201988
Ouani Airport,9202076
Mohéli Bandar Es Eslam Airport,9202105
Gemena Airport,9202342
Mbandaka Airport,9202422
Kisangani Bangoka International Airport,9202455
Matari Airport,9202501
Goma International Airport,9202552
Mbuji Mayi Airport,9202634
Lubumbashi International Airport,9202731
Kindu Airport,9202755
Kananga Airport,9202767
Tshimpi Airport,9202834
Muanda Airport,9202845
Boma Airport,9202858
Basankusu Airport,9202913
Kolwezi Airport,9203225
Ilebo Airport,9203284
Lodja Airport,9203308
Tshikapa Airport,9203321
Kikwit Airport,9203348
Bandundu Airport,9203357
Inongo Airport,9203398
Nioki Airport,9203405
Basango Mboliasa Airport,9203419
Tshumbe Airport,9203440
Gbadolite Airport,9203543
Abdullahi Yusuf Airport,9203926
Burao Airport,9203944
Borama Airport,9204041
Dire Dawa Airport,9204060
Noto Airport,9204794
Nicosia airport,9210049
Caracas airport,9213483
Abu Simbel Airport,9215191
"Airports, Los Angeles Department of",9215379
Marsa Matruh International Airport,9215489
Marsa Matruh Airport,9215503
Assiut Airport,9215639
Arba Minch Airport,9218307
Asosa Airport,9218376
Axum Airport,9218420
Bahir Dar Airport,9218499
Beica Airport,9218966
Debre Marqos Airport,9219003
Debre Tabor Airport,9219061
Dembidolo Airport,9219078
Kombolcha Airport,9219113
Gambela Airport,9219280
Gondar Airport,9219337
Robe Airport,9219373
Gode Airport,9219441
Gore Airport,9219578
Jijiga Airport,9219649
Aba Segud Airport,9219717
Santiago Airport,9219753
Baco Airport,9219787
Kabri Dar Airport,9219814
Lalibela Airport,9219896
Alula Aba Nega Airport,9219944
Mizan Teferi Airport,9219992
Shire Airport,9220089
Shilavo Airport,9220158
Tippi Airport,9220243
Mal Paso Airport,9220645
Vicecomodoro Aragonez Airport,9220650
Vicecomodoro Ángel de la Paz Aragonés Airport,9220654
M'Vengue El Hadj Omar Bongo Ondimba International Airport,9220659
M’vengue Airport,9220699
Port-Gentil International Airport,9220860
Ruben Cantu Airport,9221892
Kumasi Airport,9221911
Takoradi Airport,9222069
Manda Airport,9222900
Malindi Airport,9222924
Amboseli Airport,9222953
Mara Serena Airport,9223071
Nanyuki Airport,9223089
Lewa Airport,9223125
Mulika Lodge Airport,9223138
Samburu Airport,9223156
Kisumu International Airport,9223245
Santiago Pérez Quiroz Airport,9223266
Lokichogio Airport,9223274
Lokichokio Airport,9223287
Lokichoggio Airport,9223292
Loki Airport,9223307
Juba Airport,9223391
Ghadames Airport,9223778
Kufra Airport,9223803
Sabha Airport,9223834
Gardabya Airport,9223843
Al Abraq International Airport,9223908
Tobruk Airport,9223953
Misrata Airport,9223997
Ambanja Airport,9224185
Ambatomainty Airport,9224200
Ambatondrazaka Airport,9224211
Analalava Airport,9224222
Ankavandra Airport,9224234
Antsirabato Airport,9224249
Antsalova Airport,9224260
Arrachart Airport,9224271
Ambalabe Airport,9224282
Belo sur Tsiribihina Airport,9224293
Besalampy Airport,9224303
Farafangana Airport,9224317
Fianarantsoa Airport,9224324
Tolagnaro Airport,9224338
Maintirano Airport,9224351
Amborovy Airport,9224361
Mampikony Airport,9224382
Manakara Airport,9224385
Mananara Nord Airport,9224397
Mananjary Airport,9224418
Mandritsara Airport,9224430
Manja Airport,9224438
Maroantsetra Airport,9224443
Morafenobe Airport,9224453
Morombe Airport,9224458
Morondava Airport,9224469
Fascene Airport,9224479
Port Bergé Airport,9224486
Sambava Airport,9224506
Soalala Airport,9224519
Sainte Marie Airport,9224527
Toamasina Ambalamanasy Airport,9224556
Tamatave Airport,9224562
Tambohorano Airport,9224568
Tsaratanana Airport,9224578
Tsiroanomandidy Airport,9224593
Toliara Airport,9224604
Tulear Airport,9224613
Vohemar Airport,9224620
Wikipedia:WikiProject Aviation/Style guide/Naming (Airports),9232490
Chek Lap Kok International Airport,9233257
Newton City/County Airport,9234599
Kamuzu International Airport,9238544
Kayes Airport,9239136
Mopti Airport,9239248
Barbe Airport,9239266
Mopte Airport,9239320
MoptI Airport,9239329
Timbuktu Airport,9239370
Tombouctou Airport,9239405
Nouadhibou International Airport,9240150
Plaine Corail Airport,9240570
Moulay Ali Cherif Airport,9240835
Cherif Al Idrissi Airport,9240997
Dakhla Airport,9241129
Essaouira-Mogador Airport,9241267
Essaouira Airport,9241281
Hassan I Airport,9241384
Category:Airports in Western Sahara,9241470
Nador International Airport,9241567
Taouima Airport,9241633
Ouarzazate Airport,9241683
Rabat–Salé Airport,9242054
Beira Airport,9242790
Bazaruto Island Airport,9242976
Benguerra Island Airport,9243039
Chimoio Airport,9243106
Indigo Bay Lodge Airport,9243156
Inhambane Airport,9243207
Lichinga Airport,9243312
Nampula Airport,9243618
Pemba Airport (Mozambique),9243668
Quelimane Airport,9243756
Chingozi Airport,9243851
Vilankulo Airport,9243904
Vilanculos Airport,9243923
Lüderitz Airport,9243964
Katima Mulilo Airport,9244002
Andimba Toivo ya Toivo Airport,9244025
Ondangua Airport,9244046
Oranjemund Airport,9244070
Walvis Bay Airport,9244109
Benin Airport,9244485
Margaret Ekpo International Airport,9244533
Akanu Ibiam International Airport,9244601
Ibadan Airport,9244628
Ilorin International Airport,9244699
Maiduguri International Airport,9244952
Sadiq Abubakar III International Airport,9245035
Warri Airport,9245077
Yola Airport,9245089
Kamembe Airport,9245142
Príncipe Airport,9245234
Cap Skirring Airport,9245382
Tambacounda Airport,9245416
Cap Skiring Airport,9245425
Ziguinchor Airport,9245437
Berbera Airport,9245483
Category:Airports in Somaliland,9245531
East London International Airport,9245657
Margate Airport,9245907
Mahikeng Airport,9245929
Nelspruit Airport,9245969
Hendrik Van Eck Airport,9246049
Pietermaritzburg Airport,9246064
Polokwane International Airport,9246094
Richards Bay Airport,9246137
Mthatha Airport,9246158
Washington County Airport (Pennsylvania),9250096
Midway Airport (disambiguation),9256708
Bunia Airport,9259614
Kalemie Airport,9260134
Dembidollo Airport,9260617
Indaselassie Airport,9260861
Jinka Airport,9261006
Lalibella Airport,9261138
Shillavo Airport,9261238
Gamba Airport,9261478
Koulamoutou Airport,9261582
Makokou Airport,9261607
Mouila Airport,9261674
Oyem Airport,9261715
Tchibanga Airport,9261997
Tamale International Airport,9262334
Kiwayu Airport,9262552
Ghat Airport,9263377
Kufrah Airport,9263414
Cufra Airport,9263425
Ubari Airport,9263633
Antsiranana Airport,9263724
Fort Dauphin Airport,9263756
Marillac Airport,9263780
Tolanaro Airport,9263788
Majunga Airport,9263839
Nossi-Be Airport,9263959
Nosy Be Airport,9263975
Toliary Airport,9264117
Atbara Airport,9264917
Dongola Airport,9264968
El Fasher Airport,9264992
El Obeid Airport,9265020
Kassala Airport,9265091
Malakal Airport,9265124
Nyala Airport,9265150
Port Sudan New International Airport,9265195
Wadi Halfa Airport,9265287
Bukoba Airport,9265647
Kigoma Airport,9265670
Lindi Airport,9265729
Mtwara Airport,9265747
Musoma Airport,9265768
Mwanza Airport,9265795
Tabora Airport,9265819
Arua Airport,9265937
Moyo Airport,9265966
Chipata Airport,9265998
Harry Mwanga Nkumbula International Airport,9266030
Mfuwe Airport,9266045
Solwezi Airport,9266130
Joshua Mqabuko Nkomo International Airport,9266155
Victoria Falls Airport,9266193
New London Airport (Virginia),9270400
Tweed-New Haven Airport,9272854
Erebuni Airport,9273594
Yampa Valley Regional Airport,9274269
Djerba–Zarzis International Airport,9276917
Monastir Habib Bourguiba International Airport,9277014
Sfax–Thyna International Airport,9277164
Tozeur–Nefta International Airport,9277204
Karlovy Vary Airport,9278007
Midtjyllands Airport,9278278
Sønderborg Airport,9278329
Sonderborg Airport,9278351
Ivalo Airport,9278534
Joensuu Airport,9278591
Jyväskylä Airport,9278672
Cable Airport,9279253
Cable-Claremont Airport,9279444
Kajaani Airport,9280401
Kuopio Airport,9280515
Kuusamo Airport,9280546
Lappeenranta Airport,9280588
Santa Maria Airport (Azores),9281314
Pori Airport,9281468
Savonlinna Airport,9281510
Seinäjoki Airport,9281539
Varkaus Airport,9281813
Agen La Garenne Airport,9281917
Angoulême – Cognac International Airport,9282190
Annecy – Haute-Savoie – Mont Blanc Airport,9282308
Aurillac – Tronquières Airport,9282384
Avignon – Provence Airport,9282493
Brive–Laroche Airport,9282739
Caen – Carpiquet Airport,9282970
Calvi – Sainte-Catherine Airport,9283039
Cherbourg – Maupertus Airport,9283219
Figari–Sud Corse Airport,9283303
Le Puy – Loudes Airport,9283606
Metz–Nancy–Lorraine Airport,9284065
Quimper–Cornouaille Airport,9284243
Rouen Airport,9284306
Strasbourg Airport,9284387
Airport Oaks,9285912
Gettysburg Regional Airport,9288359
List of airports in the Faroe Islands,9288758
Bost Airport,9288995
Baruun-Urt Airport,9292776
Bornholm's Airport,9294615
Rinas Mother Teresa Airport,9296851
Batumi International Airport,9300985
Kutaisi International Airport,9301034
Braunschweig Wolfsburg Airport,9301332
Bremerhaven Airport,9301389
Emden Airport,9301637
Heide–Büsum Airport,9301770
Hof–Plauen Airport,9301999
Ingolstadt Manching Airport,9302048
List of airports in Gibraltar,9303623
Alexandroupoli Airport,9303867
Astypalaia Island National Airport,9303924
Chios Island National Airport,9304019
Ikaria Island National Airport,9304066
Kalymnos Island National Airport,9304236
Karpathos Island National Airport,9304271
Kasos Island Public Airport,9304289
Kastellorizo Airport,9304392
Kastoria National Airport,9304460
Kefalonia International Airport,9304522
Kithira Island National Airport,9304601
Kos International Airport,9304644
Leros Municipal Airport,9304827
Lemnos International Airport,9304843
Mykonos Airport,9304873
Milos Island National Airport,9304907
Mytilene International Airport,9304952
Naxos Island National Airport,9304983
Old Paros National Airport,9305003
Aktion National Airport,9305043
Lefkada Airport,9305064
Lefkada Island National Airport,9305076
Samos International Airport,9305153
Sitia Public Airport,9305187
Skiathos International Airport,9305200
Skyros Island National Airport,9305221
Syros Island National Airport,9305234
Santorini (Thira) International Airport,9305336
"Kavala International Airport, ""Megas Alexandros""",9305370
Marechal Cunha Machado International Airport,9307712
Egal International Airport,9311176
Choibalsan Airport,9311286
Arvaikheer Airport,9311924
Altai Airport,9312407
Ölgii Airport,9313186
